,index,RA,DEC,PRIMARY,GAIA,HIP,HD,TIC,plx,pmra,pmdec,gmag,BP-RP,RV,spH1D,spH2D,spS1D,spS2D,teff,teff_err,logg,logg_err,feh,feh_err,vmic,vmic_err,vmac,vmac_err,vsini,vsini_err,instrument,gdr3_teff,gdr3_teff_err,gdrs3_logg,gdr3_logg_err,gdr3_feh,gdr3_feh_err,w1mag,w1mag_err,w2mag,w2mag_err,w3mag,w3mag_err,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,bmag,bmag_err,vmag,vmag_err,U,U_err,V,V_err,W,W_err,LikeMemb,MembProb,simbad_Otype,PlanetHost,SB,A550,chisqSED,nptsSED,radius_SED,radius_SED_up,radius_SED_low,teff_SED,teff_SED_up,teff_SED_low,FiltFlag,goodFlag
877,2228,210.69844,3.545529,HD122603,Gaia DR3 3670763725889736832,68619.0,122603,420652395.0,14.7068,-189.178,-94.97,7.410512,0.747628,-27.09,True,True,,,5913.0,218.0,3.61,0.2,-0.07,0.11,1.72,0.03,5.27,0.65,5.15,0.28,HARPS,,,,,,,6.065,0.102,6.011,0.039,6.113,0.015,6.476,0.023,6.243,0.036,6.098,0.016,8.121,0.025,7.54,0.03,-40.8237920062794,0.23208664381646,-57.8594469161512,0.0863226377884652,-19.3645312260477,0.436872254327065,ThinDisk,90.1882638337821,HighPM*,,,0.0235974882,0.846757164658257,5.0,1.8144412428569,1.84381819,1.77401078,5980.0,6048.61523,5929.67773,True,False
878,2231,190.16957,-8.448456,HD110223,Gaia DR3 3675297081050489088,61858.0,110223,32479528.0,17.1132,-59.257,-148.775,7.139858,0.677087,-0.15,,,,,,,,,,,,,,,,,,,,,,,,5.961,0.111,5.886,0.045,5.998,0.015,6.276,0.02,6.038,0.02,5.982,0.027,7.758,0.0,7.26,0.03,4.51077966286401,0.138959213843447,-36.5188475674595,0.257267762156774,-24.7767869559188,0.406436854996188,ThinDisk,96.0148223959968,HighPM*,,,0.0168240685,1.3521025913293,8.0,1.57900384622522,1.6136502,1.55439854,6290.0,6347.72656,6209.95703,False,True
879,2236,193.2965,-3.5530975,38Vir,Gaia DR3 3679242575447826432,62875.0,111998,53304943.0,29.9081,-262.971,-3.649,6.002443,0.625772,-7.3,True,True,,,6481.0,114.0,4.08,0.13,0.07,0.17,5.98,0.09,8.65,0.61,28.43,0.37,HARPS,,,,,,,4.92,0.289,4.724,0.12,5.017,0.015,5.3,0.018,5.082,0.023,4.993,0.023,6.585,0.023,6.11,0.023,-36.6808188005982,0.142697439104991,-20.1489307528958,0.212005769575474,-6.28388321414856,0.429988698281522,ThinDisk,98.7008069423715,**,Yes,,0.0119244875,1.19203340674799,5.0,1.38599240330411,1.4218086,1.36521125,6590.0,6640.47119,6494.95361,True,True
880,2239,189.27846,-2.322105,HD109756,Gaia DR3 3683160646477904512,61578.0,109756,175378162.0,21.0,155.93,-146.285,6.841345,0.638363,-25.95,,,,,,,,,,,,,,,,,,,,,,,,5.69,0.13,5.595,0.055,5.756,0.015,6.049,0.026,5.827,0.027,5.754,0.021,7.424,0.025,6.961,0.023,40.1568419205785,0.109761731059656,5.78542106782768,0.222790624269329,-36.8345347510322,0.434574625914405,ThinDisk,93.8634021841246,HighPM*,,,0.0137352739,0.0594597403528976,5.0,1.42804445759889,1.45829082,1.39836001,6390.0,6458.125,6316.5918,True,False
881,2241,198.18243,-2.2650363,HD114783,Gaia DR3 3684934540986187776,64457.0,114783,292113181.0,47.5529,-138.362,10.284,7.330857,1.065764,-12.11,True,True,,,5155.0,143.0,4.42,0.13,0.09,0.15,0.99,0.05,3.02,0.1,4.57,0.32,HARPS,,,,,,,5.459,0.157,5.348,0.05,5.5,0.016,6.025,0.019,5.623,0.047,5.475,0.017,8.436,0.0,7.56,0.03,-15.850207785995,0.172085326932343,-2.86625189460874,0.179715509333384,-8.86045742935645,0.433704304030021,ThinDisk,99.1388535987699,HighPM*,Yes,,0.00929111801,3.34118148322046,8.0,0.80373873850949,0.82232672,0.791669667,5150.0,5182.32617,5098.06055,False,False
882,2254,188.01854,-1.7723585,HD109098,Gaia DR3 3695295342134266368,61173.0,109098,130637818.0,17.4823,-25.712,38.503,7.163288,0.787271,1.74,True,True,,,5859.0,175.0,3.75,0.21,0.05,0.08,1.42,0.04,4.7,0.48,3.75,0.38,HARPS,,,,,,,5.824,0.119,5.715,0.047,5.839,0.015,6.17,0.029,5.926,0.033,5.803,0.015,7.94,0.024,7.31,0.03,-10.6397465233566,0.0961164963367294,3.30919272396177,0.224943686477462,6.04018476216571,0.436151615327689,ThinDisk,99.2390292733232,Star,,,0.014997025,2.19697400718285,8.0,1.73274016547688,1.76361883,1.70300496,5910.0,5970.35596,5852.75977,True,False
883,2259,192.36287,5.1721444,HD111470,Gaia DR3 3705830175356997632,62585.0,111470,380698607.0,18.6912,118.369,-68.655,7.431107,0.714204,-6.19,,,True,True,6111.0,119.0,4.06,0.15,0.0,0.05,1.25,0.05,6.05,0.45,2.25,0.81,SOPHIE,,,,,,,6.203,0.104,6.114,0.033,6.241,0.016,6.533,0.018,6.332,0.029,6.227,0.017,8.124,0.026,7.56,0.03,32.8077177088947,0.0999744952259574,4.67082464026888,0.159123392605841,-12.024562113321,0.463726713916935,ThinDisk,98.9701852607921,HighPM*,,,0.0148057528,2.56135722470763,8.0,1.31083205600794,1.33681214,1.288849,6170.0,6230.98193,6102.2207,False,True
884,2263,200.91315,2.723327,HD116442,Gaia DR3 3712538708114516736,65352.0,116442,393713800.0,60.2817,12.467,199.291,6.85049,0.983655,28.43,,,,,5239.0,174.0,4.55,0.22,-0.4,0.16,1.11,0.03,3.46,0.08,0.0,0.0,FIES,,,,,,,5.035,0.331,4.838,0.091,5.114,0.014,5.609,0.021,5.22,0.049,5.097,0.017,7.848,0.021,7.068,0.023,2.5904515134243,0.170056100386601,4.91505549434752,0.133250126420622,31.999508577115,0.450924992311751,ThinDisk,96.962066529118,HighPM*,,,0.0083195474,0.161118746381206,5.0,0.760851566685458,0.773182034,0.742032409,5240.0,5294.44189,5201.9126,True,False
885,2264,200.92018,2.7252743,HD116443,Gaia DR3 3712538811193759744,65355.0,116443,393713801.0,60.3161,5.667,201.308,7.112965,1.054169,27.44,,,,,5105.0,159.0,4.64,0.29,-0.35,0.09,1.11,0.04,3.45,0.08,0.0,0.0,FIES,5132.9688,20.743164,4.6222,0.032999992,-0.1492,0.037200004,4.993,0.362,4.926,0.042,5.139,0.024,5.768,0.02,5.356,0.042,5.231,0.02,8.17,0.022,7.361,0.023,1.75506182074739,0.170096913146917,4.97813586457681,0.133200345506609,31.2347813771988,0.450924416763404,ThinDisk,97.1638173662601,HighPM*,,,0.0083195474,5.95028422565296,8.0,0.744310383660393,0.757266521,0.724722981,5030.0,5086.64307,4990.84326,True,True
886,2269,206.738,6.3503737,HD120066,Gaia DR3 3721126409323324416,67246.0,120066,379117362.0,31.7806,-510.467,-110.212,6.186126,0.787259,-30.42,,,True,True,5818.0,101.0,3.85,0.12,0.23,0.06,0.97,0.03,4.28,0.26,0.0,0.0,SOPHIE,,,,,,,4.759,0.239,4.443,0.102,4.879,0.014,5.212,0.024,4.997,0.061,4.851,0.021,6.958,0.022,6.334,0.023,-60.4729847527577,0.193650223002645,-55.1190425262054,0.0805013013191292,-17.2690417614601,0.454559526543191,ThinDisk,89.7477630480817,HighPM*,Yes,,,,,,,,,,,,
887,2272,210.88475,10.786761,HD122742,Gaia DR3 3724242219117947904,68682.0,122742,457880598.0,66.1469,88.248,-309.491,6.107364,0.927704,-8.3,,,True,True,5578.0,105.0,3.92,0.13,0.1,0.09,0.31,0.11,3.1,0.17,0.0,0.0,SOPHIE,,,,,,,4.373,0.278,4.125,0.143,4.424,0.014,5.388,0.294,4.765,0.015,4.459,0.024,7.027,0.021,6.272,0.023,13.8867385684818,0.198182697686507,-12.6172330455874,0.0260342118700568,-15.7734061849299,0.45832196431846,ThinDisk,98.7548860309427,SB*,,,,,,,,,,,,,
888,2273,206.33691,9.057731,HD119825A,Gaia DR3 3725137908777154432,67115.0,119825A,390730357.0,16.6844,-21.197,-83.171,7.388957,0.757349,13.64,,,,,,,,,,,,,,,,,,,,,,,,5.978,0.112,5.885,0.039,5.974,0.014,6.314,0.02,6.058,0.04,5.942,0.024,8.074,0.025,7.44,0.03,13.2217577266028,0.177766086345697,-23.7516819009495,0.0636105888832234,6.46452954254414,0.463230712914488,ThinDisk,98.8082175273081,HighPM*,,,0.0191689916,3.7627100648817,8.0,1.70494271682224,1.73488975,1.67432857,5840.0,5899.62402,5779.92432,False,True
889,2274,197.2126,5.2072406,HD114174,Gaia DR3 3729017810434416128,64150.0,114174,381726125.0,37.8677,85.533,-680.324,6.628449,0.826551,25.02,True,True,True,True,5772.0,102.0,4.28,0.11,0.07,0.04,1.1,0.04,4.14,0.24,0.0,0.0,"HARPS,SOPHIE",,,,,,,5.214,0.192,5.066,0.052,5.371,0.028,5.613,0.026,5.312,0.027,5.202,0.023,7.454,0.023,6.788,0.023,58.9293731238406,0.133799704475954,-66.5808957554678,0.136303815613231,-9.39572285485089,0.462640099547204,ThinDisk,85.8203247541949,**,,,0.0104795126,0.328177156600246,5.0,1.07616241160654,1.10302842,1.05524862,5770.0,5822.9292,5705.16943,False,True
890,2275,199.19382,9.424155,EVir,Gaia DR3 3732539683617410816,64792.0,115383,397587084.0,56.8577,-335.473,191.038,5.03984,0.759506,-27.31,,,,,,,,,,,,,,,,,,,,,,,,3.787,0.357,3.552,0.253,3.831,0.015,4.392,0.284,4.107,0.208,4.033,0.238,5.768,0.021,5.188,0.023,-38.0271929475671,0.127898504318263,1.52152542656527,0.0966994844710868,-18.2607498450452,0.47362920004391,ThinDisk,98.5511570836149,HighPM*,Yes,,,,,,,,,,,,
891,2282,158.93106,-13.956648,HD91789,Gaia DR3 3750828405982624768,51860.0,91789,296940878.0,18.329,-94.817,-41.639,7.331866,0.626908,13.27,,,,,,,,,,,,,,,,,,,,,,,,6.282,0.098,6.157,0.026,6.303,0.016,6.543,0.02,6.394,0.04,6.287,0.024,7.846,0.0,7.44,0.03,-16.5405559090859,0.069144966734147,-22.4267567818736,0.39153896394175,-10.8112616007485,0.303550845465695,ThinDisk,98.7002569616488,HighPM*,,,0.0138349198,3.66940515441573,8.0,1.2710746535777,1.29836893,1.24811494,6480.0,6544.4541,6398.75635,False,False
892,2283,160.5555,-13.787714,HD92719,Gaia DR3 3750995604764854400,52369.0,92719,391844777.0,41.9082,234.441,-172.093,6.637096,0.796024,-17.96,True,True,True,True,5848.0,105.0,4.38,0.12,-0.13,0.04,1.1,0.04,4.71,0.28,0.83,0.28,"HARPS,SOPHIE",,,,,,,5.211,0.199,5.087,0.055,5.291,0.014,5.645,0.027,5.346,0.036,5.265,0.027,7.413,0.022,6.804,0.023,34.6666419163581,0.0584073114965217,9.43852696763096,0.38722907171908,-10.67211979279,0.310976540849938,ThinDisk,98.9982689145493,HighPM*,,,0.00780711696,0.0606703804507077,5.0,0.944671251498351,0.970155835,0.923096538,5840.0,5899.8916,5767.6377,True,True
893,2288,163.18512,-11.42302,HD94268,Gaia DR3 3757749354938381824,53186.0,94268,55222124.0,25.7207,-262.785,66.898,7.490385,0.7323,-4.77,,,True,True,5941.0,106.0,4.09,0.12,-0.42,0.05,1.16,0.07,5.47,0.32,0.0,0.0,SOPHIE,,,,,,,6.174,0.09,6.085,0.034,6.225,0.016,6.545,0.024,6.287,0.042,6.196,0.024,8.093,0.0,7.63,0.03,-47.1195835285047,0.0530292464102729,-2.68369621317309,0.368898236653912,-17.1186716584002,0.333895705282707,ThinDisk,98.4074244330565,HighPM*,,,0.0110444985,0.380881476143684,5.0,0.983294921570309,1.00396419,0.954799175,6000.0,6080.04053,5940.03223,False,True
894,2293,159.24998,-8.839865,HD91962,Gaia DR3 3762120497774235648,51966.0,91962,841593387.0,26.3036,-71.48,-59.266,6.987293,0.806761,24.99,,,,,5639.0,206.0,5.0,0.57,0.09,0.07,0.95,0.12,3.71,0.39,6.59,0.08,FEROS,,,,,,,5.49,0.124,5.266,0.063,5.399,0.015,5.84,0.024,5.509,0.027,5.392,0.021,0.0,0.0,7.09,0.046,-9.72221268469951,0.0898918049721611,-28.1522336915274,0.363662280000738,4.17921207983431,0.331234328005062,ThinDisk,98.7045407424738,SB*,,,0.0111199841,1.70878287975057,8.0,1.41997795323679,1.44715321,1.39078331,5710.0,5767.72314,5654.18604,False,True
895,2294,163.20393,-6.821993,HD94280,Gaia DR3 3764461667267464192,53196.0,94280,55172317.0,23.1217,-210.773,-188.712,7.042681,0.715,15.39,,,,,6052.0,105.0,3.75,0.14,0.1,0.04,1.27,0.04,5.72,0.37,3.86,0.26,UVES,,,,,,,5.824,0.122,5.737,0.039,5.859,0.014,6.148,0.019,5.898,0.047,5.798,0.023,8.857,0.033,7.176,0.023,-19.4254720816459,0.0704290164350947,-48.7483903536657,0.34349101682497,-29.1103651107475,0.357339308119844,ThinDisk,90.3489102304659,HighPM*,,,0.0122238835,0.168586080938285,5.0,1.30134295407026,1.32637048,1.26840973,6090.0,6165.97656,6027.81982,False,True
896,2300,153.4349,-7.3840466,20Sex,Gaia DR3 3772450512596239616,50100.0,88697,26261696.0,18.7177,-191.603,20.123,7.097278,0.631247,14.33,,,,,6425.0,109.0,4.39,0.11,0.27,0.04,1.11,0.04,8.06,0.55,21.71,0.22,FEROS,,,,,,,5.813,0.109,5.788,0.044,6.04,0.016,6.32,0.018,6.143,0.045,6.072,0.02,7.688,0.023,7.21,0.03,-45.7142004341638,0.139569214823581,-15.7703362351097,0.365955292726709,-15.7342949440418,0.311912656632653,ThinDisk,98.2214022259365,HighPM*,,,0.0140426941,4.88965815705396,8.0,1.39328324102342,1.42308009,1.36606693,6460.0,6528.61914,6379.79443,True,True
897,2301,151.11162,-7.2184005,HD87359,Gaia DR3 3773112865272176512,49350.0,87359,26074881.0,31.9473,127.846,-202.229,7.328032,0.855218,-0.01,,,,,5691.0,213.0,4.54,0.31,0.23,0.1,1.11,0.07,3.9,0.43,0.54,2.86,FIES,,,,,,,5.765,0.166,5.711,0.048,5.824,0.014,6.242,0.019,5.915,0.026,5.844,0.031,8.185,0.025,7.49,0.03,30.8477142258938,0.154878424998137,-16.889762944667,0.368343960000038,-4.84572039204718,0.300771157725316,ThinDisk,98.8935678329076,SB*,,,0.00971285813,0.247987037613704,5.0,0.980162769634311,1.00008249,0.956954062,5630.0,5691.7251,5575.37646,True,True
898,2304,158.70924,-3.899693,HD91638,Gaia DR3 3777944634761425792,51784.0,91638,124534956.0,27.9077,0.655,-162.565,6.542098,0.677741,-4.71,,,True,True,6146.0,116.0,3.91,0.13,-0.33,0.05,1.27,0.06,6.69,0.45,1.0,2.71,SOPHIE,,,,,,,5.367,0.176,5.105,0.066,5.391,0.015,5.712,0.019,5.46,0.024,5.39,0.026,7.168,0.024,6.685,0.023,15.0350026391464,0.115893043755489,-16.2053686293953,0.335834855119528,-17.2060189017606,0.351976460603569,ThinDisk,98.5637488827303,HighPM*,,,0.0111546498,2.4821285284097,8.0,1.27301134948811,1.30265081,1.25241625,6290.0,6346.13477,6208.53271,True,True
899,2305,167.5556,-7.389402,HD97037,Gaia DR3 3784271568265259904,54582.0,97037,143046056.0,30.8043,-238.34,-173.313,6.660273,0.782745,-15.55,True,True,True,True,5753.0,100.0,3.96,0.1,-0.18,0.04,1.12,0.04,4.41,0.23,0.0,0.0,HARPS,,,,,,,5.271,0.188,5.059,0.077,5.329,0.016,5.65,0.021,5.36,0.031,5.271,0.018,8.256,0.707,6.818,0.023,-17.3306293081671,0.0357067260961975,-19.4117457112843,0.334979307079635,-40.2649824141138,0.369777456687674,ThinDisk,90.2479005027131,HighPM*,,,0.00979117677,0.426458617533764,5.0,1.28365222300241,1.30359232,1.25358093,5820.0,5885.14844,5772.12012,True,True
900,2306,171.09068,-5.90999,HD99126,Gaia DR3 3785617095619705856,55666.0,99126,285930023.0,20.0722,-103.255,-86.8,6.821865,0.687022,-29.91,,,,,,,,,,,,,,,,,,,,,,,,5.621,0.15,5.493,0.056,5.662,0.016,5.936,0.023,5.762,0.059,5.619,0.021,8.251,0.424,6.959,0.023,-10.2923063349255,0.0161293291445579,-4.04861057336548,0.315706028522167,-42.2751605698028,0.387727491402817,ThinDisk,90.7508936707339,HighPM*,,,0.0129477531,2.23227050025495,8.0,1.58762215164086,1.62269795,1.55724144,6230.0,6296.84033,6154.30518,True,True
901,2307,172.31038,-4.4516554,HD99865,Gaia DR3 3786240278194454144,56049.0,99865,173102267.0,17.6734,23.455,-88.295,7.311453,0.684985,6.69,,,,,,,,,,,,,,,,,,,,,,,,6.014,0.104,5.917,0.038,6.121,0.016,6.441,0.021,6.239,0.049,6.136,0.026,7.979,0.028,7.42,0.03,16.8876550880981,0.0155781104008157,-18.3002950634604,0.302863388542105,-5.01284221657768,0.39779105250499,ThinDisk,98.9692976889063,HighPM*,,,0.0140534909,4.03204236795821,8.0,1.46320817228726,1.49301171,1.42299688,6170.0,6253.96289,6115.13477,False,True
902,2308,169.59172,-5.0673027,HD98281,Gaia DR3 3786697056556771584,55210.0,98281,38086286.0,45.1803,795.006,-150.916,7.086581,0.920488,12.91,True,True,True,True,5421.0,103.0,4.49,0.11,-0.21,0.04,0.98,0.05,3.5,0.09,0.0,0.0,"HARPS,SOPHIE",,,,,,,5.382,0.175,5.325,0.06,5.548,0.027,5.914,0.019,5.575,0.029,5.457,0.029,8.023,0.024,7.29,0.03,79.4705699269309,0.0347833583315311,10.0262298569061,0.315097110282375,30.9729468417777,0.387116627157325,ThinDisk,92.7826985269707,HighPM*,,,0.00751611637,0.570672045859726,5.0,0.841200937369693,0.858001053,0.819331527,5420.0,5480.74805,5371.37158,False,True
903,2309,166.1728,-4.221089,HD96064,Gaia DR3 3789271459953459328,54155.0,96064,53178075.0,38.014,-179.906,-104.118,7.41454,0.93457,18.25,True,True,,,5547.0,101.0,4.55,0.14,0.02,0.04,1.39,0.04,3.44,0.14,5.74,0.06,HARPS,,,,,,,5.615,0.277,5.603,0.073,5.8,0.012,6.302,0.034,5.903,0.036,5.801,0.021,8.333,0.084,7.64,0.03,-15.0528597805441,0.0593659384544169,-27.843360056502,0.319831407500716,-1.76777873356002,0.379780413895046,ThinDisk,98.7167184961886,BYDraV*,,,0.00869928207,0.31586242874664,5.0,0.842937015954239,0.873114109,0.824163437,5460.0,5499.46973,5389.7832,True,True
904,2312,169.84433,-1.6548893,HD98427A,Gaia DR3 3790864411783833600,55288.0,98427A,38114367.0,20.3093,-220.788,-154.1,6.937156,0.663023,19.54,,,,,,,,,,,,,,,,,,,,,,,,5.576,0.36,5.675,0.076,5.885,0.015,6.092,0.018,5.914,0.044,5.815,0.024,7.57,0.026,6.627,0.023,-28.9184262147046,0.0446877999270626,-55.8363704575445,0.293920903482235,-19.4283743844511,0.403214532879907,ThinDisk,92.1554410011763,HighPM*,,,0.0130951321,0.569318453086575,5.0,1.46787390054788,1.48873746,1.42792702,6260.0,6357.90869,6210.7666,True,True
905,2314,174.49626,-1.5994381,HD101093,Gaia DR3 3793829313607800064,56738.0,101093,49454591.0,24.5067,-304.14,130.372,7.478302,0.726868,4.22,,,,,,,,,,,,,,,,,,,,,,,,6.187,0.101,6.135,0.035,6.251,0.017,6.552,0.02,6.29,0.065,6.215,0.02,8.103,0.0,7.621,0.023,-63.7328069318082,0.0270853136235874,-7.23030702418038,0.277567229448961,-0.887206202658464,0.415827487402106,ThinDisk,98.5250974104156,HighPM*,,,0.0114341527,0.170528716008897,5.0,1.02346638432795,1.04391575,0.997261047,6040.0,6112.02979,5980.28223,True,True
906,2315,177.25534,-0.31867126,HD102634,Gaia DR3 3794824028033991936,57629.0,102634,78272071.0,29.7094,-207.348,2.988,6.032868,0.657908,1.5,,,,,,,,,,,,,,,,,,,,,,,,4.914,0.223,4.774,0.1,4.991,0.015,5.212,0.019,5.081,0.053,4.921,0.02,6.644,0.023,6.148,0.023,-29.1410808446661,0.0129076015347841,-14.3782830573113,0.2595054828833,-6.41390236231891,0.427339945299983,ThinDisk,98.9398438161301,HighPM*,,,,,,,,,,,,,
907,2320,172.1043,2.7829666,HD99739,Gaia DR3 3800325090865568640,55982.0,99739,363573014.0,19.8879,-119.22,-68.959,7.126663,0.643816,6.06,,,,,6272.0,214.0,5.04,0.13,-0.07,0.3,1.2,0.06,6.88,0.96,2.22,1.04,HERMES,,,,,,,5.995,0.121,5.903,0.042,6.042,0.017,6.308,0.018,6.088,0.021,6.018,0.02,7.633,0.0,7.24,0.03,-17.4162137829885,0.045008644534138,-26.4303002990189,0.25711541121597,-10.6090996406649,0.426790024289355,ThinDisk,98.5460126655734,HighPM*,,,0.0134582426,1.7170528651228,8.0,1.32885551635728,1.3546555,1.30409753,6380.0,6447.30469,6308.37842,False,True
908,2322,160.7022,-2.183757,HD92788,Gaia DR3 3802549437248150656,52409.0,92788,169248301.0,28.9466,-14.879,-223.013,7.15472,0.841628,-4.33,True,True,,,5724.0,158.0,4.18,0.16,0.28,0.08,1.12,0.04,3.68,0.34,2.51,0.35,HARPS,,,,,,,5.7,0.165,5.663,0.052,5.774,0.016,6.131,0.041,5.798,0.036,5.721,0.02,7.963,0.0,7.316,0.023,16.907082827298,0.108820392471627,-24.2356953730417,0.320941561397283,-22.030011300942,0.367858529595935,ThinDisk,97.689339693668,HighPM*,Yes,,0.0108007537,0.0138909590185396,5.0,1.11647783043904,1.15065289,1.09882784,5740.0,5781.60742,5661.87354,True,True
909,2325,167.41759,2.4562466,HD96937,Gaia DR3 3811594088617869056,54541.0,96937,301560849.0,34.045,-277.425,38.509,7.494529,0.93226,10.19,True,True,True,True,5515.0,102.0,4.5,0.11,0.17,0.04,1.0,0.05,3.21,0.13,0.81,0.07,"HARPS,SOPHIE",,,,,,,5.753,0.128,5.721,0.047,5.909,0.017,6.338,0.021,5.999,0.042,5.863,0.017,8.37,0.0,7.69,0.03,-37.5379726467301,0.0789802834890386,-14.0954561513149,0.273391149353467,-4.12402691224608,0.411283958632807,ThinDisk,98.8875852124201,HighPM*,,,0.0097385617,0.381256613417293,5.0,0.918510191038071,0.940026343,0.903243721,5430.0,5470.64551,5374.51904,True,True
910,2326,171.69283,3.0063214,83LeoB,Gaia DR3 3812355294262255104,55848.0,99492,363549734.0,55.0618,-728.131,188.554,7.271237,1.175795,3.51,True,True,,,4813.0,100.0,3.53,0.26,0.3,0.2,1.64,0.03,3.87,0.12,2.0,0.09,HARPS,,,,,,,5.294,0.39,5.249,0.17,5.273,0.017,5.852,0.018,5.403,0.031,5.256,0.017,8.486,0.034,7.567,0.023,-62.7851748596865,0.0495249726826238,-12.4186383109306,0.256674435335936,-10.4572924052411,0.426386329655114,ThinDisk,98.169207730175,**,Yes,,0.00666710129,1.49893100315744,5.0,0.803117372524212,0.823451042,0.793253601,4910.0,4931.14648,4860.0249,False,False
911,2327,171.68884,3.013099,83LeoA,Gaia DR3 3812355328621651328,55846.0,99491,363549733.0,55.009,-725.963,180.98,6.298396,0.937201,3.96,,,,,5551.0,214.0,4.68,0.32,0.45,0.16,1.11,0.09,3.15,0.33,2.19,1.23,FIES,,,,,,,7.16,0.109,6.107,0.06,6.614,0.014,5.165,0.023,4.937,0.065,4.747,0.015,7.278,0.021,6.486,0.023,-62.4120437916377,0.049567332031119,-13.0925210676402,0.256642128617137,-10.3003317721766,0.426399768136699,ThinDisk,98.1688146376757,**,,,0.00666710129,2.28072700927305,5.0,0.951281867433844,0.974509954,0.937022984,5510.0,5549.87793,5449.9585,True,True
912,2333,147.84007,-6.181926,HD85380,Gaia DR3 3820160280630444672,48351.0,85380,56555398.0,23.3669,-127.295,54.535,6.295582,0.730237,35.27,,,True,True,6067.0,104.0,3.94,0.21,0.1,0.13,1.27,0.04,5.71,0.38,0.0,0.0,SOPHIE,,,,,,,4.943,0.211,4.816,0.098,5.092,0.015,5.44,0.017,5.18,0.036,5.069,0.018,7.06,0.0,6.434,0.023,-38.4772030128559,0.181802220080206,-21.3523455060229,0.366072520760218,9.84184799340285,0.28825622661048,ThinDisk,98.515649917669,HighPM*,,,0.0117380237,1.82791096625285,8.0,1.77158835156864,1.81086814,1.74153841,6160.0,6217.23682,6086.87646,False,True
913,2337,152.34763,2.371082,HD88072,Gaia DR3 3835743693290897152,49756.0,88072,344988456.0,27.8181,-202.983,-6.533,7.388994,0.807001,-17.43,True,True,True,True,5718.0,101.0,4.18,0.1,-0.05,0.04,1.09,0.03,4.08,0.21,0.0,0.0,"HARPS,SOPHIE",,,,,,,6.001,0.129,5.888,0.039,6.041,0.016,6.376,0.02,6.077,0.033,5.997,0.02,8.099,0.0,7.55,0.03,-20.5685945721332,0.188059017640217,4.09334718189288,0.306563273268707,-32.5838431519074,0.347582146660941,ThinDisk,96.5785194688831,HighPM*,,,0.0113253398,0.137795145424874,5.0,1.02998004063936,1.0486784,1.00335753,5780.0,5850.20361,5732.11182,False,False
914,2342,142.28845,-2.750793,31HyaB,Gaia DR3 3837746380705638656,,81997B,77549396.0,55.2676,138.579,-17.301,6.948691,1.039395,11.46,,,,,5330.0,165.0,4.91,0.27,0.37,0.17,1.11,0.08,3.04,0.16,2.06,0.92,FIES,,,,,,,,,4.967,0.096,5.167,0.014,5.694,0.029,5.303,0.049,5.137,0.023,8.065,0.022,7.185,0.002,4.0242605475776,0.233064035472369,-8.46374280493704,0.349316353173007,13.6744021096994,0.271413724297577,ThinDisk,98.9638427105937,SB*,,,0.00666686706,2.8347111835426,7.0,0.793153624373324,0.810669065,0.779775739,5230.0,5268.44385,5179.55273,False,True
915,2352,142.7758,3.0797951,HD82267,Gaia DR3 3850860191466416768,46690.0,82267,842192800.0,21.4502,-95.012,7.142,7.157235,0.637589,10.92,,,True,True,5953.0,130.0,3.71,0.79,-0.66,0.44,2.91,0.16,5.93,0.53,41.42,4.3,SOPHIE,,,,,,,6.108,0.094,5.987,0.04,6.108,0.016,6.356,0.02,6.141,0.027,6.087,0.018,0.0,0.0,7.239,0.046,-21.5836057744314,0.254668120972604,-6.74161669066145,0.311035628671967,-7.16471948043612,0.2975014612343,ThinDisk,99.1054969815595,HighPM*,,,0.0128375832,1.47778057663001,8.0,1.18646640357951,1.21325028,1.16646159,6450.0,6507.4624,6367.11621,False,False
916,2353,142.47844,5.6551313,HD82106,Gaia DR3 3852570413083923072,46580.0,82106,383188202.0,78.1945,-502.655,108.537,6.885495,1.210859,29.71,True,True,True,True,4748.0,136.0,4.62,0.11,-0.14,0.35,,,,,,,"HARPS,SOPHIE",,,,,,,4.761,0.256,4.465,0.144,4.788,0.014,5.429,0.026,5.002,0.055,4.788,0.023,8.233,0.022,7.2,0.03,-40.820388441089,0.266482697891337,-13.7206548548637,0.293313234758022,-0.152716990374342,0.304911377957037,ThinDisk,98.8776353380967,HighPM*,,,0.00543287955,1.22879194993195,5.0,0.709431548626066,0.730618,0.697850287,4820.0,4850.01221,4762.74316,False,True
917,2354,157.42596,1.4911215,HD90905,Gaia DR3 3855524182352238336,51386.0,90905,277895096.0,32.5121,-150.929,-123.832,6.728656,0.722998,16.49,True,True,True,True,6037.0,104.0,4.36,0.11,0.19,0.04,1.23,0.08,6.51,0.36,8.88,0.14,"HARPS,SOPHIE",,,,,,,5.466,0.178,5.256,0.051,5.516,0.014,5.85,0.026,5.6,0.033,5.519,0.02,7.439,0.0,6.885,0.023,-14.4771423550708,0.148158011711379,-28.6762569672722,0.303904948240515,-7.09136083973304,0.368472378829562,ThinDisk,98.5942913819391,HighPM*,,,0.0100851012,0.127865862900587,5.0,1.04988782816153,1.07683849,1.02949333,6140.0,6199.08887,6063.43213,True,True
